Order_ID,Delivery_Time_Minutes,Delivery_Status
102852,41,Delivered
102853,36,Delivered
102854,57,Delivered
102855,38,Delivered
102856,46,Delivered
102859,36,Late
102861,57,Late
102862,46,Delivered
102863,47,Late
102864,59,Delivered
102865,52,Delivered
102868,60,Delivered
102869,38,Delivered
102871,38,Delivered
102876,48,Delivered
102878,59,Delivered
102880,34,Delivered
102881,54,Delivered
102883,34,Delivered
102884,53,Delivered
102887,26,Delivered
102888,48,Delivered
102889,33,Delivered
102890,47,Delivered
102892,63,Delivered
102893,59,Delivered
102894,57,Delivered
102895,28,Delivered
102898,65,Delivered
102899,38,Delivered
102900,26,Late
102901,57,Delivered
102903,54,Delivered
102906,42,Delivered
102908,60,Delivered
102909,32,Delivered
102910,26,Delivered
102911,37,Delivered
102913,46,Delivered
102915,31,Delivered
102916,37,Late
102918,61,Delivered
102919,36,Late
102920,25,Delivered
102922,51,Delivered
102925,61,Delivered
102926,49,Cancelled
102929,35,Delivered
102930,56,Delivered
102931,57,Delivered
102932,60,Delivered
102933,52,Delivered
102934,58,Late
102935,45,Late
102936,38,Delivered
102937,56,Delivered
102938,35,Delivered
102939,39,Delivered
102940,28,Delivered
102941,50,Delivered
102943,51,Delivered
102944,34,Delivered
102946,60,Delivered
102947,27,Delivered
102948,62,Delivered
102949,35,Delivered
102951,26,Delivered
102952,44,Delivered
102953,63,Late
102954,55,Delivered
102955,53,Delivered
102956,64,Delivered
102957,28,Delivered
102959,50,Delivered
102960,32,Delivered
102962,41,Late
102969,36,Cancelled
102972,47,Delivered
102977,32,Delivered
102978,39,Delivered
102979,38,Delivered
102980,53,Late
102982,60,Delivered
102988,49,Delivered
102990,45,Delivered
102995,60,Delivered
102996,44,Delivered
102997,47,Delivered
102998,55,Delivered
102999,52,Delivered
103000,56,Late
103002,62,Delivered
103005,61,Delivered
103010,48,Delivered
103011,45,Delivered
103014,25,Delivered
103016,37,Delivered
103018,44,Delivered
103019,57,Delivered
103020,25,Late
103023,62,Late
103024,39,Delivered
103028,26,Delivered
103029,54,Delivered
103031,26,Delivered
103032,39,Delivered
103033,36,Delivered
103036,46,Late
103041,55,Delivered
103044,29,Delivered
103047,32,Delivered
103051,32,Delivered
103053,43,Delivered
103054,34,Delivered
103056,26,Delivered
103058,36,Delivered
103059,38,Delivered
103060,57,Delivered
103062,54,Delivered
103063,59,Late
103069,43,Late
103070,54,Late
103071,39,Delivered
103077,25,Cancelled
103080,54,Delivered
103082,53,Delivered
103083,27,Delivered
103085,27,Delivered
103086,61,Delivered
103087,34,Delivered
103096,39,Delivered
103097,61,Delivered
103101,30,Delivered
103103,33,Late
103106,51,Delivered
103111,54,Delivered
103112,46,Delivered
103113,28,Delivered
103114,42,Delivered
103115,38,Late
103117,60,Delivered
103118,42,Delivered
103122,39,Delivered
103124,40,Delivered
103129,52,Delivered
103137,64,Delivered
103143,39,Delivered
103146,41,Delivered
103147,49,Delivered
103148,33,Delivered
103150,43,Delivered
103151,35,Late
103155,50,Delivered
103156,25,Delivered
103163,38,Delivered
103165,54,Delivered
103166,58,Late
103167,62,Delivered
103168,62,Late
103169,42,Late
103170,40,Delivered
103171,28,Delivered
103172,39,Delivered
103174,51,Delivered
103175,50,Delivered
103176,36,Delivered
103177,26,Delivered
103187,34,Late
103188,42,Delivered
103189,32,Delivered
103190,30,Delivered
103191,49,Delivered
103194,60,Delivered
103195,47,Delivered
103196,65,Delivered
103200,45,Delivered
103201,35,Delivered
103204,52,Delivered
103205,57,Delivered
103206,64,Delivered
103209,25,Delivered
103210,51,Delivered
103211,26,Delivered
103213,62,Delivered
103214,54,Delivered
103215,48,Delivered
103216,41,Delivered
103222,46,Delivered
103223,43,Delivered
103224,41,Delivered
103226,65,Delivered
103227,41,Delivered
103228,54,Delivered
103230,54,Delivered
103231,52,Delivered
103235,60,Late
103237,57,Delivered
103238,26,Delivered
103240,65,Delivered
103242,52,Delivered
103244,33,Delivered
103245,52,Late
103246,60,Delivered
103247,48,Delivered
103248,26,Delivered
103249,51,Delivered
103251,59,Delivered
103252,58,Delivered
103253,56,Delivered
103254,31,Delivered
103255,47,Delivered
103256,52,Delivered
103257,57,Delivered
103258,42,Delivered
103259,60,Delivered
103262,30,Delivered
103266,30,Delivered
103268,25,Delivered
103270,57,Delivered
103271,38,Delivered
103272,28,Delivered
103273,48,Delivered
103275,43,Delivered
103280,43,Delivered
103281,28,Delivered
103283,49,Delivered
103285,31,Delivered
103288,46,Delivered
103289,55,Delivered
103290,54,Late
103292,45,Delivered
103294,46,Delivered
103295,58,Delivered
103298,28,Delivered
103302,46,Late
103308,43,Delivered
103314,48,Delivered
103315,42,Late
103316,35,Delivered
103317,61,Late
103318,42,Delivered
103320,57,Delivered
103322,49,Delivered
103323,32,Delivered
103324,35,Delivered
103326,65,Delivered
103327,38,Delivered
103328,53,Delivered
103329,59,Delivered
103330,44,Delivered
103331,29,Delivered
103332,33,Delivered
103335,32,Delivered
103336,61,Delivered
103337,25,Late
103338,37,Delivered
103340,36,Delivered
103341,46,Delivered
103342,64,Delivered
103343,37,Delivered
103345,55,Delivered
103346,36,Delivered
103347,43,Delivered
103348,28,Delivered
103351,40,Delivered
103352,50,Delivered
103353,46,Delivered
103354,64,Delivered
103355,42,Delivered
103357,43,Delivered
103358,39,Delivered
103360,43,Delivered
103361,30,Delivered
103362,50,Delivered
103364,44,Delivered
103365,35,Delivered
103366,35,Delivered
103367,38,Delivered
103369,48,Late
103370,28,Delivered
103371,62,Delivered
103373,43,Delivered
103377,41,Delivered
103378,25,Late
103379,49,Late
103382,53,Delivered
103383,28,Late
103384,46,Delivered
103386,30,Delivered
103388,62,Delivered
103390,30,Delivered
103392,62,Delivered
103393,63,Delivered
103395,59,Delivered
103396,33,Delivered
103398,44,Delivered
103399,43,Delivered
103402,29,Delivered
103403,52,Late
103407,51,Delivered
103409,47,Delivered
103410,35,Delivered
103415,30,Delivered
103418,35,Delivered
103420,31,Delivered
103421,29,Delivered
103426,59,Delivered
103427,64,Late
103432,30,Delivered
103434,35,Delivered
103435,30,Delivered
103436,59,Delivered
103437,36,Delivered
103438,28,Late
103440,35,Delivered
103442,55,Delivered
103445,35,Delivered
103446,56,Delivered
103447,40,Delivered
103449,31,Delivered
103451,34,Delivered
103452,56,Delivered
103453,29,Delivered
103461,65,Delivered
103465,53,Delivered
103467,35,Delivered
103472,34,Delivered
103473,34,Delivered
103474,33,Delivered
103475,38,Delivered
103477,43,Delivered
103479,25,Delivered
103482,55,Delivered
103483,62,Delivered
103485,64,Delivered
103488,59,Delivered
103489,30,Delivered
103491,48,Delivered
103492,39,Delivered
103493,46,Delivered
103494,41,Late
103496,52,Delivered
103499,35,Late
103500,38,Delivered
103502,26,Delivered
103503,54,Delivered
103504,34,Delivered
103505,37,Delivered
103506,45,Delivered
103508,41,Delivered
103510,46,Delivered
103512,65,Delivered
103514,64,Delivered
103515,55,Cancelled
103516,61,Delivered
103519,52,Delivered
103522,56,Delivered
103529,47,Delivered
103534,50,Delivered
103535,51,Delivered
103536,38,Delivered
103537,36,Delivered
103538,51,Delivered
103539,35,Delivered
103541,28,Delivered
103542,36,Delivered
103543,29,Delivered
103545,52,Delivered
103549,43,Delivered
103550,59,Delivered
103551,31,Delivered
103552,65,Delivered
103554,65,Delivered
103556,32,Delivered
103557,33,Delivered
103563,58,Delivered
103564,46,Delivered
103565,36,Delivered
103566,47,Delivered
103567,53,Delivered
103569,38,Delivered
103570,56,Delivered
103572,27,Delivered
103573,25,Delivered
103575,59,Delivered
103577,62,Delivered
103581,39,Delivered
103582,26,Delivered
103587,34,Late
103589,58,Cancelled
103590,35,Delivered
103591,63,Delivered
103592,27,Delivered
103596,57,Delivered
103597,61,Delivered
103600,32,Delivered
103601,35,Delivered
103605,27,Delivered
103606,62,Delivered
103607,42,Delivered
103609,29,Delivered
103611,38,Delivered
103622,53,Delivered
103627,45,Delivered
103629,30,Late
103631,42,Delivered
103632,34,Delivered
103637,63,Delivered
103638,55,Delivered
103639,50,Delivered
103643,41,Delivered
103644,53,Delivered
103646,39,Delivered
103647,47,Delivered
103648,56,Delivered
103650,56,Delivered
103653,61,Delivered
103655,30,Delivered
103656,30,Delivered
103658,28,Delivered
103660,39,Delivered
103661,39,Delivered
103664,52,Delivered
103665,61,Cancelled
103666,61,Late
103668,33,Delivered
103670,27,Delivered
103672,39,Delivered
103675,48,Delivered
103677,29,Delivered
103679,39,Delivered
103680,62,Delivered
103681,37,Delivered
103683,29,Delivered
103684,62,Delivered
103686,65,Delivered
103687,62,Delivered
103688,47,Delivered
103691,32,Delivered
103692,25,Delivered
103696,65,Delivered
103698,25,Delivered
103699,64,Delivered
103700,31,Delivered
103703,53,Delivered
103704,42,Late
103705,48,Delivered
103709,35,Delivered
103710,64,Delivered
103712,39,Delivered
103713,40,Delivered
103714,49,Delivered
103716,60,Delivered
103717,26,Delivered
103718,34,Delivered
103721,50,Delivered
103723,27,Delivered
103727,52,Delivered
103728,39,Delivered
103730,51,Delivered
103733,60,Delivered
103736,56,Delivered
103737,43,Delivered
103739,30,Delivered
103745,32,Delivered
103747,46,Delivered
103750,49,Delivered
103751,29,Delivered
103756,39,Delivered
103758,46,Delivered
103759,53,Delivered
103760,59,Delivered
103763,48,Delivered
103764,35,Delivered
103766,28,Delivered
103769,48,Delivered
103771,44,Delivered
103772,25,Delivered
103773,40,Delivered
103775,58,Delivered
103777,25,Delivered
103780,64,Delivered
103781,50,Delivered
103782,62,Delivered
103783,65,Delivered
103784,45,Late
103785,53,Delivered
103786,61,Delivered
103787,50,Delivered
103788,58,Delivered
103792,48,Delivered
103793,42,Delivered
103794,45,Delivered
103796,54,Delivered
103797,42,Delivered
103800,27,Delivered
103802,58,Delivered
103805,57,Delivered
103806,41,Delivered
103811,34,Delivered
103812,44,Delivered
103813,43,Delivered
103815,62,Delivered
103819,55,Delivered
103822,35,Delivered
103824,37,Late
103826,59,Delivered
103829,65,Delivered
103837,29,Delivered
103839,47,Delivered
103844,46,Delivered
103845,35,Delivered
103850,49,Delivered
103851,37,Delivered
103852,34,Delivered
103853,26,Delivered
103854,57,Delivered
103855,45,Delivered
103856,40,Delivered
103859,49,Delivered
103860,55,Delivered
103861,49,Delivered
103862,60,Delivered
103863,65,Delivered
103864,35,Delivered
103866,50,Delivered
103867,58,Delivered
103868,48,Delivered
103869,44,Delivered
103872,33,Delivered
103873,49,Delivered
103881,29,Delivered
103882,34,Delivered
103883,35,Delivered
103888,47,Late
103889,28,Cancelled
103891,50,Delivered
103895,56,Delivered
103897,45,Delivered
103899,61,Delivered
103901,52,Delivered
103903,45,Delivered
103907,32,Delivered
103909,34,Delivered
103911,56,Delivered
103913,54,Late
103914,34,Delivered
103916,65,Delivered
103917,44,Delivered
103918,30,Delivered
103919,36,Delivered
103922,31,Delivered
103926,52,Cancelled
103927,50,Delivered
103930,51,Delivered
103932,42,Delivered
103933,57,Delivered
103934,28,Delivered
103936,40,Delivered
103937,39,Cancelled
103940,52,Delivered
103941,55,Delivered
103943,48,Delivered
103947,62,Late
103950,50,Delivered
103952,60,Delivered
103953,36,Delivered
103955,28,Delivered
103959,43,Delivered
103960,53,Delivered
103962,65,Delivered
103965,35,Delivered
103966,48,Delivered
103967,36,Delivered
103969,64,Delivered
103970,31,Delivered
103971,34,Delivered
103972,53,Delivered
103973,44,Delivered
103977,57,Delivered
103978,65,Delivered
103980,34,Cancelled
103983,26,Delivered
103989,48,Delivered
103990,59,Delivered
103991,40,Delivered
103992,45,Late
103996,44,Delivered
103998,27,Late
104004,42,Late
104007,57,Delivered
104009,51,Cancelled
104010,47,Delivered
104012,42,Delivered
104014,49,Delivered
104015,41,Delivered
104016,61,Delivered
104017,25,Delivered
104018,27,Delivered
104024,44,Delivered
104026,28,Delivered
104027,51,Delivered
104032,36,Delivered
104033,54,Delivered
104036,49,Delivered
104037,28,Delivered
104038,57,Delivered
104041,55,Delivered
104042,40,Delivered
104045,40,Cancelled
104047,51,Delivered
104048,34,Delivered
104050,27,Delivered
104051,27,Delivered
104052,26,Late
104054,27,Delivered
104055,63,Delivered
104056,64,Delivered
104057,47,Delivered
104058,26,Delivered
104062,43,Late
104063,36,Delivered
104064,48,Delivered
104065,60,Delivered
104069,62,Delivered
104070,27,Delivered
104072,58,Delivered
104075,51,Cancelled
104076,64,Delivered
104077,45,Delivered
104078,42,Delivered
104079,35,Cancelled
104080,62,Delivered
104081,36,Delivered
104083,32,Delivered
104085,44,Delivered
104086,59,Delivered
104093,36,Delivered
104094,35,Delivered
104097,50,Delivered
104098,46,Delivered
104103,63,Delivered
104104,37,Delivered
104105,47,Delivered
104108,29,Cancelled
104109,44,Delivered
104110,46,Delivered
104113,47,Delivered
104114,40,Late
104115,59,Delivered
104116,47,Delivered
104118,56,Delivered
104119,28,Delivered
104121,40,Delivered
104124,37,Delivered
104125,53,Delivered
104127,36,Delivered
104129,36,Delivered
104130,27,Delivered
104131,26,Delivered
104132,65,Late
104133,40,Delivered
104134,25,Delivered
104135,28,Delivered
104136,31,Delivered
104137,47,Delivered
104140,55,Delivered
104142,50,Delivered
104143,25,Delivered
104146,37,Delivered
104147,36,Delivered
104149,32,Delivered
104150,60,Delivered
104157,28,Late
104162,28,Delivered
104163,26,Delivered
104165,26,Delivered
104166,26,Delivered
104168,45,Delivered
104170,44,Delivered
104172,61,Delivered
104173,54,Delivered
104176,41,Delivered
104180,27,Late
104182,51,Delivered
104185,32,Delivered
104192,39,Delivered
104193,54,Delivered
104196,36,Delivered
104197,45,Delivered
104198,65,Delivered
104199,53,Delivered
104200,51,Delivered
104201,25,Delivered
104203,36,Delivered
104207,39,Delivered
104212,31,Delivered
104213,54,Delivered
104214,65,Late
104216,31,Delivered
104217,48,Cancelled
104220,41,Delivered
104221,26,Delivered
104225,36,Delivered
104226,36,Delivered
104228,26,Delivered
104234,56,Delivered
104235,43,Delivered
104236,46,Delivered
104238,62,Delivered
104239,57,Late
104242,55,Delivered
104245,48,Delivered
104248,58,Delivered
104250,49,Delivered
104251,50,Late
104252,28,Cancelled
104254,49,Delivered
104255,35,Delivered
104256,54,Delivered
104257,62,Late
104260,57,Delivered
104263,58,Delivered
104268,39,Delivered
104269,37,Delivered
104276,28,Delivered
104277,63,Delivered
104279,31,Delivered
104280,56,Cancelled
104282,31,Delivered
104283,53,Delivered
104284,34,Delivered
104286,54,Delivered
104288,25,Delivered
104290,62,Delivered
104295,54,Delivered
104296,58,Delivered
104297,35,Delivered
104298,49,Delivered
104299,29,Delivered
104301,28,Delivered
104303,41,Delivered
104305,50,Delivered
104306,58,Delivered
104307,60,Delivered
104310,32,Late
104311,27,Delivered
104314,41,Cancelled
104315,48,Delivered
104316,63,Cancelled
104317,43,Delivered
104319,54,Delivered
104320,34,Delivered
104321,61,Late
104324,50,Delivered
104325,27,Delivered
104328,48,Delivered
104331,58,Delivered
104334,62,Delivered
104336,63,Delivered
104337,41,Delivered
104339,34,Delivered
104340,30,Late
104341,49,Delivered
104344,38,Delivered
104345,51,Late
104347,63,Delivered
104348,25,Cancelled
104351,39,Delivered
104353,34,Late
104354,56,Delivered
104356,44,Delivered
104357,35,Delivered
104361,35,Cancelled
104362,51,Delivered
104363,41,Delivered
104366,56,Delivered
104367,65,Delivered
104370,42,Delivered
104373,34,Late
104374,62,Delivered
104375,43,Delivered
104376,25,Delivered
104378,46,Delivered
104379,29,Late
104380,57,Delivered
104383,40,Delivered
104386,53,Delivered
104387,28,Delivered
104391,44,Delivered
104393,64,Delivered
104395,29,Delivered
104397,36,Delivered
104404,63,Delivered
104405,27,Delivered
104406,62,Delivered
104410,37,Late
104414,60,Delivered
104415,28,Delivered
104417,54,Delivered
104418,31,Delivered
104419,63,Delivered
104421,35,Delivered
104424,48,Delivered
104427,40,Delivered
104428,53,Delivered
104430,33,Delivered
104431,42,Delivered
104432,32,Delivered
104433,60,Delivered
104434,38,Delivered
104435,56,Delivered
104438,25,Delivered
104439,42,Late
104441,62,Delivered
104442,35,Delivered
104445,25,Delivered
104446,25,Delivered
104448,26,Delivered
104449,30,Delivered
104452,28,Delivered
104453,45,Delivered
104456,46,Delivered
104457,59,Late
104458,41,Delivered
104460,32,Delivered
104463,29,Delivered
104465,63,Delivered
104466,65,Delivered
104467,40,Late
104469,26,Late
104474,57,Delivered
104475,52,Delivered
104476,62,Delivered
104477,32,Delivered
104478,60,Delivered
104480,51,Delivered
104481,51,Delivered
104483,56,Late
104488,63,Delivered
104490,31,Delivered
104491,47,Cancelled
104493,25,Delivered
104494,31,Delivered
104495,43,Delivered
104496,58,Delivered
104497,29,Delivered
104499,62,Delivered
104501,45,Delivered
104502,46,Late
104508,49,Delivered
104509,61,Late
104512,38,Delivered
104514,46,Cancelled
104520,45,Delivered
104522,30,Delivered
104523,37,Delivered
104524,65,Delivered
104525,58,Delivered
104526,31,Delivered
104528,37,Delivered
104530,30,Delivered
104531,45,Delivered
104534,34,Late
104535,48,Delivered
104536,49,Delivered
104538,43,Delivered
104539,64,Delivered
104540,59,Delivered
104542,54,Delivered
104547,41,Delivered
104549,61,Delivered
104550,32,Delivered
104551,34,Delivered
104552,25,Delivered
104554,47,Delivered
104557,29,Delivered
104559,59,Delivered
104560,28,Delivered
104562,27,Delivered
104568,57,Delivered
104573,35,Delivered
104577,35,Delivered
